( common_voice_ca_17382300.mp3 "Les persones que no vulguin continuar tenint-los han de lliurar-los a una societat protectora d'animals." )
( common_voice_ca_17385200.mp3 "El meu germà és capaç de menjar de mala gana si veu ací el que ell anomena luxes." )
( common_voice_ca_17385600.mp3 "La modificació dels Estatuts de la Mancomunitat podrà tindre caràcter constitutiu o no constitutiu." )
( common_voice_ca_17386000.mp3 "La cintura engarrotada semblava a punt de fer esclatar el fort embolcall de balenes." )
( common_voice_ca_17386300.mp3 "Amb l'advertència que, si no ho feia així, s'iniciaria l'expedient de revisió de la classificació de l'empresa." )
( common_voice_ca_17394300.mp3 "No passa igual al Sud." )
( common_voice_ca_17395000.mp3 "El teixidor entrava d'aprenent en un taller, i només l'abandonava per a anar-se'n al cementeri." )
( common_voice_ca_17397000.mp3 "Els uns aprenen l'altra llengua per necessitat; els altres, per voluntat." )
( common_voice_ca_17399200.mp3 "Els serveis especials inclouen les tasques de neteja de parcs i jardins, recollida de residus i neteja viària." )
( common_voice_ca_17400100.mp3 "Els vehicles de transport de material, en la fase de construcció, circularan amb les caixes cobertes de lona." )
( common_voice_ca_17400200.mp3 "Justificant de qualsevol altre tipus d'ingrés que rebi qualsevol dels membres de la unitat familiar." )
( common_voice_ca_17400400.mp3 "I afegeix que les despeses originades seran a càrrec de l'infractor." )
( common_voice_ca_17400500.mp3 "Més val un vell que estar sense ell." )
( common_voice_ca_17400700.mp3 "Aquesta comprovació es realitzarà en totes les visites fetes a instal·lacions que alberguen boví." )
( common_voice_ca_17400900.mp3 "En març, mai surt la vella de la vora del foc." )
( common_voice_ca_17401000.mp3 "El solar de la descrita finca és la resta de la d'aquest número després de practicades diverses segregacions." )
( common_voice_ca_17403800.mp3 "Té com a finalitat promoure la realització d'auditories energètiques en els diferents sectors industrials." )
( common_voice_ca_17404900.mp3 "Companyia de dos, el meu gos i jo." )
( common_voice_ca_17405000.mp3 "Les apostes no podran ser col·locades immediatament a la dreta o a l'esquerra del banquer i del crupier." )
( common_voice_ca_17405200.mp3 "Un foc treu l'altre." )
( common_voice_ca_17405300.mp3 "La convocatòria fixarà la ponderació dels criteris definits en els articles següents." )
( common_voice_ca_17405600.mp3 "Pasqua plujosa, collita abundosa." )
( common_voice_ca_17407600.mp3 "Es proposaran, com a màxim, cent preguntes, de les quals correspondran entre un deu per cent i un vint-i-cinc per cent al programa comú." )
( common_voice_ca_17409100.mp3 "Però al caqui, tot s'ha de dir, li manca l'aura de la tradició, i per tant no gaudeix de perspectiva històrica." )
( common_voice_ca_17409300.mp3 "Val més una bona llengua que una bona hisenda." )
( common_voice_ca_17413500.mp3 "El qui als trenta no té els quinzets i als quaranta les pessetes, als cinquanta pot anar a fer punyetes." )
( common_voice_ca_17420300.mp3 "En un primer moment obtindríem un resultat decebedor." )
( common_voice_ca_17423900.mp3 "Així, no es pot patentar la literatura, els negocis, les formes d'interacció social, etc." )
( common_voice_ca_17426000.mp3 "Això no vol dir res." )
( common_voice_ca_17428300.mp3 "Els accessos a les obres de pas tindran un pendent suau perquè els animals puguen accedir-hi fàcilment." )
( common_voice_ca_17429400.mp3 "No hem d'oblidar que «una imatge val més que mil paraules» només si és una bona imatge." )
( common_voice_ca_17433900.mp3 "Hi estàs d'acord, pare?" )
( common_voice_ca_17444800.mp3 "L'absorbent, una vegada contaminat, s'ha de gestionar com a residu perillós o no perillós, segons corresponga." )
( common_voice_ca_17448300.mp3 "Els nord-africans provenien del Marroc i Algèria." )
( common_voice_ca_17449100.mp3 "Comunitat Valenciana." )
( common_voice_ca_17449300.mp3 "I als Països Catalans potser hi ha massa del primer i massa poc del segon." )
( common_voice_ca_17449400.mp3 "Francesc canta el tema en aquesta escena i les seves diverses intervencions impliquen sengles transposicions." )
( common_voice_ca_17454800.mp3 "La cabina d'ascensor disposarà de passamans a l'interior a nou metres d'alçària." )
( common_voice_ca_17454900.mp3 "A partir d'aquesta època, l'emigració ja no es va aturar." )
( common_voice_ca_17455000.mp3 "Aquest és el problema de fons." )
( common_voice_ca_17455100.mp3 "Absolutament d'acord." )
( common_voice_ca_17455200.mp3 "Gener, bon mes pel carboner." )
( common_voice_ca_17455300.mp3 "Les capacitats descrites anteriorment contribuïxen que l'alumnat adquirisca competència matemàtica." )
( common_voice_ca_17455900.mp3 "Aigua freda i vi calent fan mal al ventrell." )
( common_voice_ca_17456100.mp3 "Però sí que, a vora la soca, l'il·lustrador deixa créixer unes flors." )
( common_voice_ca_17457200.mp3 "No vol aigua excessiva de pluja, i si li acostes massa el forcat, sol fer-te mala cara." )
( common_voice_ca_17457400.mp3 "L'ensenyança centrada en el que aprén." )
( common_voice_ca_17457600.mp3 "Són personal de sala els qui realitzen els treballs d'admissió i control, i venedor-locutor." )
( common_voice_ca_17457700.mp3 "L'aigua de pluja és un gran aliment per a tots els éssers vius i, especialment, per als que són de color verd." )
( common_voice_ca_17457800.mp3 "Hi ha més metges que malalts." )
( common_voice_ca_17458200.mp3 "Si no se'n formulen, esdevindran aprovades definitivament de forma tàcita." )
( common_voice_ca_17458400.mp3 "I què vol dir?" )
( common_voice_ca_17458600.mp3 "Les armes de foc, el diable les para i el diable les dispara." )
( common_voice_ca_17458700.mp3 "Abril tronat, bon any assegurat." )
( common_voice_ca_17458800.mp3 "Si no plora el cel, no riu la terra amb flors." )
( common_voice_ca_17459200.mp3 "Es va posar a plorar." )
( common_voice_ca_17459700.mp3 "Ocell de baixa condició, si alt vola, poc li dura." )
( common_voice_ca_17459900.mp3 "L'hivern dóna les cartes i la primavera fa el joc." )
( common_voice_ca_17460000.mp3 "El valencianisme necessita el seu propi think tank." )
( common_voice_ca_17460300.mp3 "Amb tals desordres es perd l'estómac, i això en la vellesa és cridar a la mort." )
( common_voice_ca_17460800.mp3 "Entre Sant Joan i Sant Pere, la millor pesquera." )
( common_voice_ca_17461500.mp3 "Tot i això, aquests dos cursos fluvials són els corredors biològics més importants a l'àrea d'estudi." )
( common_voice_ca_17461600.mp3 "Vent nou que renova el rebost." )
( common_voice_ca_17464100.mp3 "Per Sant Antoni fa un fred del dimoni." )
( common_voice_ca_17464500.mp3 "No passa re." )
( common_voice_ca_17464900.mp3 "A comptar des del dia u de gener de mil nou-cents noranta-vuit, desapareix aquest concepte del Conveni." )
( common_voice_ca_17466300.mp3 "La feina treu els ulls." )
( common_voice_ca_17466800.mp3 "Millores en la connectivitat." )
( common_voice_ca_17467400.mp3 "Sembla de pel·lícula!" )
( common_voice_ca_17467500.mp3 "Més caga un bou que cent oronetes." )
( common_voice_ca_17467900.mp3 "De tal tronc, tal ascla." )
( common_voice_ca_17468000.mp3 "L'acumulació d'ajudes no pot conduir a una intensitat d'ajuda superior a la prevista." )
( common_voice_ca_17468300.mp3 "Els així elegits ocuparan el càrrec només el temps que resti per a les eleccions d'aquests càrrecs." )
( common_voice_ca_17468400.mp3 "Integraran, de manera coordinada, els plans de prevenció d'incendis forestals de demarcació." )
( common_voice_ca_17468800.mp3 "També devia estar-se bé allí." )
( common_voice_ca_17469000.mp3 "La processó va per dins." )
( common_voice_ca_17469600.mp3 "Avui s'ha fet públic el projecte de normalització tipogràfica de la ela geminada." )
( common_voice_ca_17469700.mp3 "Quan els penitents excusaven les seues faltes en el confessionari, la penitència era sempre la mateixa." )
( common_voice_ca_17469800.mp3 "El peix per la cua es podreix." )
( common_voice_ca_17470000.mp3 "Per què m'ho preguntes?" )
( common_voice_ca_17470400.mp3 "Elabora prototips verificant l'ajust dels patrons en el procés de confecció." )
( common_voice_ca_17470900.mp3 "Per a menjar-se un tros de pa, qualsevol sardina és bona." )
( common_voice_ca_17471000.mp3 "Porc fiat tot l'any gruny." )
( common_voice_ca_17471100.mp3 "Es diria que cada pas que fan cap a la igualtat els acosta al despotisme." )
( common_voice_ca_17471200.mp3 "Què li puc dir?" )
( common_voice_ca_17471600.mp3 "Són debades i no es paga entrada." )
( common_voice_ca_17471700.mp3 "No deixes sendes velles per novelles." )
( common_voice_ca_17471800.mp3 "Si l'últim dia de presentació fóra dissabte, diumenge o festiu, el termini acabarà el següent dia hàbil." )
( common_voice_ca_17472200.mp3 "Aquesta energia recuperada és la que s'aprofita per a la producció de vapor a dues pressions diferents." )
( common_voice_ca_17473400.mp3 "Diàmetre mínim en punta prima, sense escorça, és de dotze centímetres." )
( common_voice_ca_17473800.mp3 "Hi lligava una corda i, posant prèviament menjar a dins, el baixava a una gorga com més fonda i salvatge millor." )
( common_voice_ca_17474000.mp3 "La instància produeix l'assentament mil cent quaranta-sis en el Diari dos-cents trenta-sis." )
( common_voice_ca_17474100.mp3 "Entre dos mil quinze i dos mil setze, vam dissenyar i posar en funcionament el nou web de Softcatalà." )
( common_voice_ca_17474400.mp3 "Gràcies, senyors diputats, senyores diputades." )
( common_voice_ca_17474700.mp3 "Aigua de juliol ompli el cossiol." )
( common_voice_ca_17474800.mp3 "Com?" )
( common_voice_ca_17475200.mp3 "O una cosa o l'altra." )
( common_voice_ca_17475300.mp3 "Aigua de gener omple bótes i graner, i la pica d'oli també." )
( common_voice_ca_17475400.mp3 "Tornaré aviat." )
( common_voice_ca_17475500.mp3 "Hi haurà penalitzacions per cada fase que no es realitzi correctament." )
( common_voice_ca_17475600.mp3 "L'altre, sota la figura del vidrier, ens mostra el productor la indústria del qual és fomentada per l'accident." )
( common_voice_ca_17475700.mp3 "De moment, me'ls torno a posar per tenir més informació." )
( common_voice_ca_17475800.mp3 "Verificar i instar, si escau, el compliment de les normes o bases establertes." )
( common_voice_ca_17476200.mp3 "Val més espatlar sabates que llençols." )
( common_voice_ca_17476300.mp3 "Acomiada un obrer; això és el que es veu." )
( common_voice_ca_17477600.mp3 "L'embriaguesa habitual o transitòria si repercutix negativament en el treball." )
( common_voice_ca_17477800.mp3 "No hi ha mal que duri cent anys." )
( common_voice_ca_17477900.mp3 "Una cosa semblant succeïx amb els blocs." )
( common_voice_ca_17478000.mp3 "Fa el seguiment dels resultats analítics enviats pels laboratoris." )
( common_voice_ca_17478400.mp3 "En el cas d'obtenir el permís, la reforma realitzada revertirà en benefici de l'habitatge." )
( common_voice_ca_17478900.mp3 "I tenia raó." )
( common_voice_ca_17479000.mp3 "Va aixecar les celles." )
( common_voice_ca_17479200.mp3 "Durant els mesos de juliol i agost només poden capturar-se exemplars juvenils." )
( common_voice_ca_17479400.mp3 "Quan feia una hora que rodàvem, hem trobat el camí inundat per un riu." )
( common_voice_ca_17479500.mp3 "Amunt." )
( common_voice_ca_17479600.mp3 "Estava bé!" )
( common_voice_ca_17479900.mp3 "Per a cada casella hi ha una mena d'adhesiu que és com una peça de puzle." )
( common_voice_ca_17480000.mp3 "En acabat està previst un dinar de germanor al mateix restaurant del pati de la Biblioteca." )
( common_voice_ca_17481900.mp3 "En solc fer unes quantes vegades a l'any, quan les faves estan al punt." )
( common_voice_ca_17482000.mp3 "Si és dissabte, es prorrogarà fins al primer dia hàbil següent." )
( common_voice_ca_17482600.mp3 "Secrets davant de la gent, senyal de poc coneixement." )
( common_voice_ca_17483000.mp3 "Per Santa Anna, el raïm a la plana." )
( common_voice_ca_17483100.mp3 "La regulació del sector farmacèutic deixa molt poc espai a la competència real i potencial entre farmàcies." )
( common_voice_ca_17483300.mp3 "En eixe moment tota la legislació sobre règim i hisendes locals era preconstitucional." )
( common_voice_ca_17483500.mp3 "A la que anàvem, que la meua història ja va passar i a ningú li interessa." )
( common_voice_ca_17483700.mp3 "Qualsevol altra activitat que puga contribuir a la consecució dels fins fundacionals." )
( common_voice_ca_17483800.mp3 "Els clústers es desenvolupen quan són factibles les transaccions econòmiques." )
( common_voice_ca_17484600.mp3 "Pel febrer, pentina'm bé; pel març, no em toquis pas." )
( common_voice_ca_17485900.mp3 "Foc de rama, foc de flama; foc de sarment, foc de turment." )
( common_voice_ca_17486300.mp3 "Precisament, l'ampliació del seu objecte d'estudi suposa una transformació de la Història de l'Art actual." )
( common_voice_ca_17487700.mp3 "Sí que pots." )
( common_voice_ca_17488000.mp3 "Què vols fer?" )
( common_voice_ca_17488100.mp3 "El protagonista de l'obra era en efecte un home extremament pobre des del punt de vista material." )
( common_voice_ca_17488300.mp3 "Pel que fa als llibres electrònics el problema només ha estat de prestacions i de viabilitat comercial." )
( common_voice_ca_17488800.mp3 "Per Sant Miquel, el berenar se'n va al cel." )
( common_voice_ca_17489700.mp3 "Val més la terra que l'escurada." )
( common_voice_ca_17489800.mp3 "I aquest és el problema de fons." )
( common_voice_ca_17489900.mp3 "Tot el Palmar es va commoure amb la notícia del matrimoni de Canyamel a pesar que era un succés esperat." )
( common_voice_ca_17490000.mp3 "Els membres de l'òrgan també poden abstenir-se de votar." )
( common_voice_ca_17490100.mp3 "Mil obrers arriben tots els matins, es retiren totes les vesprades, enduent-se el salari, això és cert." )
( common_voice_ca_17490500.mp3 "Si n'hi haguera, s'avisaria immediatament l'organisme competent." )
( common_voice_ca_17490600.mp3 "Pel març, el marduix treu el nas." )
( common_voice_ca_17490700.mp3 "La veu no li tremolava, però es velava amb la feble ronquera de l'emoció." )
( common_voice_ca_17490800.mp3 "Com que l'avi no venia, calia embarcar com més prompte millor; aquells homes tenien raó." )
( common_voice_ca_17490900.mp3 "Quan a l'octubre es fa fosc, busca la vora del foc." )
( common_voice_ca_17491200.mp3 "Els que siguen constitutius d'infracció penal o es dicten com a conseqüència d'aquesta." )
( common_voice_ca_17491300.mp3 "Val més callar." )
( common_voice_ca_17491400.mp3 "Per Sant Martí, ni ferra el ferrer ni mol el molí." )
( common_voice_ca_17491500.mp3 "Convé destacar que no és una televisió sinó tota una plataforma de canals propis." )
( common_voice_ca_17491600.mp3 "Aquest plat també es feia a casa els dies que venia la cosidora." )
( common_voice_ca_17491800.mp3 "I, en els ajuts de l'annex primer, quan l'incompliment suposa no respectar els requisits d'admissibilitat." )
( common_voice_ca_17492000.mp3 "El que festeja no sopa." )
( common_voice_ca_17492100.mp3 "Si no és possible contractar a ningú, caldrà publicar l'oferta de treball novament." )
( common_voice_ca_17492200.mp3 "Confirmem la resolució a la qual es contrau el present recurs." )
( common_voice_ca_17492300.mp3 "Premo els llavis." )
( common_voice_ca_17492900.mp3 "Digues, fill, puc jo consentir això?" )
( common_voice_ca_17493000.mp3 "Qui compra cavalls es busca treballs." )
( common_voice_ca_17493100.mp3 "Per a l'alumnat que no tingui coneixement de cap llengua romànica." )
( common_voice_ca_17493200.mp3 "Una clenxa torta semblava la carretera dels Àngels, segons deien." )
( common_voice_ca_17493400.mp3 "Llavors ratlleu-hi les tomates i deixeu-ho coure uns vint minuts més a foc petit." )
( common_voice_ca_17493600.mp3 "El segon és l'objecte del present llibre." )
( common_voice_ca_17495200.mp3 "Saleu-ho amb molta precaució." )
( common_voice_ca_17496000.mp3 "El nombre total en el congrés serà d'almenys tres-cents noranta." )
( common_voice_ca_17496400.mp3 "Carn que creix, no pot estar-se quieta." )
( common_voice_ca_17497000.mp3 "Només sostenen contra ella lluites necessàries." )
( common_voice_ca_17497500.mp3 "S'atribueix massa importància a les lleis, massa poca als costums." )
( common_voice_ca_17497700.mp3 "Qui aigua detura, blat mesura." )
( common_voice_ca_17498000.mp3 "De sant Joan de juny al de Nadal, mig any cabal." )
( common_voice_ca_17498400.mp3 "Paraules." )
( common_voice_ca_17498700.mp3 "Borró que naix dins d'abril, no té temps de fer bon vi." )
( common_voice_ca_17499100.mp3 "Vivim sempre entre treves i concessions, i la situació d'incertesa condiciona els models decoratius de les llars." )
( common_voice_ca_17499300.mp3 "És un gos, que ajuda el pastor en el seu treball vigilant atentament cada moviment de les ovelles." )
( common_voice_ca_17499400.mp3 "Solament l'executant podrà fer postura a qualitat de cedir la rematada a altri." )
( common_voice_ca_17502800.mp3 "Mengem espagueti a la bolonyesa amb una ampolla de cabernet-sirà." )
( common_voice_ca_17503000.mp3 "I això és el que estem fent." )
( common_voice_ca_17503100.mp3 "Hi has parlat?" )
( common_voice_ca_17503200.mp3 "De jutges i d'advocats, no n'hi ha cap que es puga salvar." )
( common_voice_ca_17503300.mp3 "Sempre passa el més inesperat." )
( common_voice_ca_17503400.mp3 "Els que escriuen per igual en ambdues llengües són un quinze coma quatre per cent." )
( common_voice_ca_17503600.mp3 "L'any dos mil vuit, l'última vegada que havíem renovat el nostre lloc, sembla el segle passat a escala tecnològica." )
( common_voice_ca_17505000.mp3 "Fent i desfent s'ensenya la gent." )
( common_voice_ca_17505100.mp3 "L'habilitat per a recuperar memòria passada és un passatemps que ens ajuda a sobreviure." )
( common_voice_ca_17505300.mp3 "Per Tots Sants i pels Morts, si sembres blat, colliràs escardots." )
( common_voice_ca_17506100.mp3 "El llevant no és caçador ni pescador." )
( common_voice_ca_17506300.mp3 "Vegeu també Els nous formants en Tendències neològiques: les noves creacions lèxiques." )
( common_voice_ca_17506400.mp3 "Això no té precedents en el món." )
( common_voice_ca_17506500.mp3 "Pluja d'abril i sol de tardor, solen fer l'any bo i millor." )
( common_voice_ca_17506600.mp3 "Per descomptat." )
( common_voice_ca_17506700.mp3 "Citaré un únic exemple perquè s'entengui el meu pensament." )
( common_voice_ca_17506800.mp3 "La resta d'expedients poden ser examinats a les Secretaries corresponents, a les respectives seus." )
( common_voice_ca_17506900.mp3 "Algunes vegades m'ha convençut, d'altres no." )
( common_voice_ca_17507000.mp3 "Qui es cuida bé, té ganes de viure." )
( common_voice_ca_17507300.mp3 "De ponent, ni aigua ni vent." )
( common_voice_ca_17507400.mp3 "S'entendrà que el primer projecte de la llista és el projecte prioritari i així correlativament." )
( common_voice_ca_17507600.mp3 "Increïble." )
( common_voice_ca_17508300.mp3 "Fins quan?" )
( common_voice_ca_17508600.mp3 "En vols?" )
( common_voice_ca_17508700.mp3 "La petició no ha rebut cap adhesió." )
( common_voice_ca_17508800.mp3 "Acudirà a les reunions de seguiment convocades per la coordinació territorial i el Secretariat Conjunt." )
( common_voice_ca_17508900.mp3 "Cap persona o entitat no pot proposar-se a si mateixa per a l'atorgament del guardó." )
( common_voice_ca_17509000.mp3 "El temps de què disposa la persona aspirant per fer el comentari de text és d'una hora." )
( common_voice_ca_17509200.mp3 "El treballador, si vol, pot vincular un d'aquests dies a les seves vacances." )
( common_voice_ca_17509600.mp3 "Per sempre." )
( common_voice_ca_17510000.mp3 "Un petó." )
( common_voice_ca_17510200.mp3 "Una." )
( common_voice_ca_17510300.mp3 "Dissenya els procediments estètics de tractaments facials i corporals seqüenciant-ne les fases d'actuació." )
( common_voice_ca_17510400.mp3 "Perdoni." )
( common_voice_ca_17510500.mp3 "Els intermediaris fiscals que presentin autoliquidacions per compte d'altri o de tercers." )
( common_voice_ca_17510600.mp3 "Em va dir que sí." )
( common_voice_ca_17510900.mp3 "Pluja d'agost, més mel i més most." )
( common_voice_ca_17511000.mp3 "Quan ve aquesta lluna de l'inici de la tardor, comença a marcir-se el garguller." )
( common_voice_ca_17511300.mp3 "El deute d'Espanya amb el País Valencià passa de ser històric a ser acumulat." )
( common_voice_ca_17511700.mp3 "Amor gran venç totes les dificultats." )
( common_voice_ca_17511800.mp3 "Pensava senyar-se i es va treure els ulls." )
( common_voice_ca_17512000.mp3 "Casa de dues portes fa de mal guardar." )
( common_voice_ca_17512100.mp3 "Or, vi i amic, l'antic; casa, barca i dona, nova." )
( common_voice_ca_17512200.mp3 "Per sorpresa meva, a tots els estats del Brasil es repeteixen models similars." )
( common_voice_ca_17512300.mp3 "Hi ha diversos nivells d'anàlisi." )
( common_voice_ca_17512600.mp3 "Sí, Vostè coneix en José, ¿oi?" )
( common_voice_ca_17512700.mp3 "La primera generació va passar; les terres començaren a dividir-se." )
( common_voice_ca_17512800.mp3 "La dispensa de l'obligació de retre comptes és ineficaç si el mandatari ha actuat de mala fe." )
( common_voice_ca_17512900.mp3 "Les referències posteriors, a càrrec de l'àngel, són les que donaran cos finalment al tema." )
( common_voice_ca_17513100.mp3 "Sempre cols, amarguen." )
( common_voice_ca_17513200.mp3 "Caldera vella, bonys i forats." )
( common_voice_ca_17513300.mp3 "Boca amarga no pot llançar saliva dolça." )
( common_voice_ca_17514400.mp3 "Un remei per amarg que sia, sempre és remei." )
( common_voice_ca_17514700.mp3 "Per exemple, anant a dinar com cal." )
( common_voice_ca_17514800.mp3 "Així, la idea del benefici resta distinta de la del treball." )
( common_voice_ca_17515000.mp3 "Març marcer, sol carasser." )
( common_voice_ca_17515100.mp3 "Carnestoltes quinze voltes i Nadal de mes a mes, Pasqua de vuit en vuit dies; Quaresma, no tornis més." )
( common_voice_ca_17515300.mp3 "La participació en grups de treball o comissions de caràcter interdepartamental quan se li encomana." )
( common_voice_ca_17516000.mp3 "Qui té un lloc privilegiat respecte al d'algú altre, n'obté més benefici." )
( common_voice_ca_17516500.mp3 "Però també hi ha una raó social." )
( common_voice_ca_17516700.mp3 "Aquesta espècie té una representació creixent al paratge, i guanyen terreny a les masses de coníferes." )
( common_voice_ca_17516800.mp3 "Mireia del Val Alabau, que actuarà com a vocal." )
( common_voice_ca_17517100.mp3 "Els peus es poden col·locar junts o separats a la distància que el participant consideri oportuna." )
( common_voice_ca_17517200.mp3 "Ai!" )
( common_voice_ca_17517400.mp3 "Li noto cap problema d'actitud?" )
( common_voice_ca_17517500.mp3 "Supervisa l'assignació de recursos materials i econòmics del Servei Territorial." )
( common_voice_ca_17517600.mp3 "Realitza informes, certificats, dictàmens tècnics, valoracions i peritatges." )
( common_voice_ca_17517800.mp3 "I, com a prova de conformitat, les parts signen aquesta Addenda per duplicat i a un sol efecte." )
( common_voice_ca_17517900.mp3 "Encara que s'hagi efectuat la delegació la Vicepresidència també té la facultat d'assistir a les reunions." )
( common_voice_ca_17518000.mp3 "Recollir les actuacions que realitzin els interessats en relació amb els esmentats deutes." )
( common_voice_ca_17518200.mp3 "El període d'utilització dels espais públics coincidirà amb els de la campanya." )
( common_voice_ca_17518300.mp3 "El seu domicili radicarà a Gandia, carrer Duc Alfons el Vell número u." )
( common_voice_ca_17518500.mp3 "Explica-m'ho." )
( common_voice_ca_17518600.mp3 "Els residus que no complisquen aquests requisits hauran de ser gestionats per empreses certificades." )
( common_voice_ca_17518900.mp3 "De manera que la diferència haurà de ser pagada per l'àmbit nord que n'és el causant." )
( common_voice_ca_17520400.mp3 "Lot huit: subministrament trineu de Wilson per a Neurocirurgia." )
( common_voice_ca_17522600.mp3 "El no-compliment del pla empresarial implicarà la revocació de l'ajut i reintegrament dels imports abonats." )
( common_voice_ca_17523100.mp3 "Pluja i vent, arria les veles al moment." )
( common_voice_ca_17523200.mp3 "Serviu-ho calent." )
( common_voice_ca_17523500.mp3 "El programari lliure ha demostrat ser una eina valuosíssima per a les llengües minoritàries i minoritzades." )
( common_voice_ca_17524000.mp3 "Només així podrà enfrontar-lo amb la pràctica instrumental adequada amb previsió de futur." )
( common_voice_ca_17524100.mp3 "El projecte consta d'expedient administratiu, informe tècnic i fitxes i taules de resum numèric modificades." )
( common_voice_ca_17525000.mp3 "Aquesta comunitat, aquesta cultura, no es restringeix més al programari." )
( common_voice_ca_17525100.mp3 "En el judici a què es fa referència s''ha dictat la resolució que, literalment, és com segueix." )
( common_voice_ca_17525200.mp3 "Els suggeriments poden anar firmats o ser anònims." )
( common_voice_ca_17525300.mp3 "No ho comprenc." )
( common_voice_ca_17527200.mp3 "Cada u s'apanya com pot." )
( common_voice_ca_17527400.mp3 "Havia nascut el mercat, que és com cantar les excel·lències del sistema liberal." )
( common_voice_ca_17527500.mp3 "A qui bufa el menjar, tots li miren el plat." )
( common_voice_ca_17528200.mp3 "A la finestra de la dreta apareix el nom de tots els participants connectats al mateix canal que l'usuari." )
( common_voice_ca_17528700.mp3 "S'és amic per afinitat de caràcters o de gustos, cosa que no sempre ocorre amb els parents." )
( common_voice_ca_17528800.mp3 "Afegiu-hi les olives." )
( common_voice_ca_17529300.mp3 "A l'Ajuntament de Viladecans li correspon el quaranta-nou per cent dels totals drets i obligacions del Consorci." )
( common_voice_ca_17530500.mp3 "Diu les coses com les pensa sense pensar com les diu." )
( common_voice_ca_17533100.mp3 "Factors que influeixen en la permeabilitat cutània." )
( common_voice_ca_17533200.mp3 "És perfectible i adaptable." )
( common_voice_ca_17533300.mp3 "Arrencada més ràpida." )
( common_voice_ca_17533400.mp3 "Un nou corrector gramatical incorporat per a l'anglès i altres idiomes." )
( common_voice_ca_17533700.mp3 "Els homes celebraven igualment la senzillesa amb què tractava les funcions del seu ministeri." )
( common_voice_ca_17533800.mp3 "Subministrament tapa i marc Tipus B rodona amb marc aparent de pas set-cents mil·límetres en calçada." )
( common_voice_ca_17533900.mp3 "Si vols fer-te amic del gat, rasca-li el cap." )
( common_voice_ca_17534000.mp3 "Sempre que l'estat de salut de mare i fill ho faça possible, el nounat estarà al costat de sa mare." )
( common_voice_ca_17534200.mp3 "Aquest dèficit històric llasta el corredor i és peremptori resoldre'l." )
